[4/15/22 09:28PM] Avalon used command ::voted | Player rights = PLAYER	
[6/18/22 08:47PM] Avalon used command ::item 23144 | Player rights = OWNER	
[6/18/22 08:47PM] Avalon used command ::item 23145 | Player rights = OWNER	
[6/18/22 08:47PM] Avalon used command ::achievements | Player rights = OWNER	
[6/18/22 08:47PM] Avalon used command ::item 532 1000 | Player rights = OWNER	
[6/18/22 08:49PM] Avalon used command ::achievements | Player rights = OWNER	
[6/18/22 08:49PM] Avalon used command ::ACHIEVEMENTS | Player rights = OWNER	
[6/18/22 08:50PM] Avalon used command ::ACHIEVEMENTS | Player rights = OWNER	
[6/18/22 08:53PM] Avalon used command ::FIND NEPH | Player rights = OWNER	
[6/18/22 08:53PM] Avalon used command ::ITEM 23061 | Player rights = OWNER	
[6/18/22 08:53PM] Avalon used command ::ACHIEVEMENTS | Player rights = OWNER	
[6/18/22 08:55PM] Avalon used command ::find slayer box | Player rights = OWNER	
[6/18/22 08:56PM] Avalon used command ::bank | Player rights = OWNER	
[6/18/22 09:00PM] Avalon used command ::achievements | Player rights = OWNER	
[6/18/22 09:30PM] Avalon used command ::find donator's | Player rights = OWNER	
[6/18/22 09:31PM] Avalon used command ::find donator | Player rights = OWNER	
[6/18/22 09:32PM] Avalon used command ::find $25 | Player rights = OWNER	
[6/18/22 09:37PM] Avalon used command ::find $50 | Player rights = OWNER	
[6/18/22 09:37PM] Avalon used command ::find diamod casket | Player rights = OWNER	
[6/18/22 09:38PM] Avalon used command ::find diamond | Player rights = OWNER	
[6/18/22 09:38PM] Avalon used command ::item 15004 | Player rights = OWNER	
[6/18/22 09:45PM] Avalon used command ::find $26 | Player rights = OWNER	
[6/18/22 09:45PM] Avalon used command ::find $25 | Player rights = OWNER	
[6/19/22 01:27AM] Avalon used command ::find lucifer's | Player rights = OWNER	
[6/19/22 01:27AM] Avalon used command ::find fallen angel | Player rights = OWNER	
[6/19/22 01:30AM] Avalon used command ::find fallen angel | Player rights = OWNER	
[6/19/22 01:32AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:12AM] Avalon used command ::achevements | Player rights = OWNER	
[6/19/22 02:12AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:13AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:18AM] Avalon used command ::spawnvoteboss | Player rights = OWNER	
[6/19/22 02:18AM] Avalon used command ::vboss | Player rights = OWNER	
[6/19/22 02:18AM] Avalon used command ::spawnvoteboss | Player rights = OWNER	
[6/19/22 02:19AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:20AM] Avalon used command ::find elite dragon | Player rights = OWNER	
[6/19/22 02:20AM] Avalon used command ::item 18830 500m | Player rights = OWNER	
[6/19/22 02:22AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:22AM] Avalon used command ::max | Player rights = OWNER	
[6/19/22 02:22AM] Avalon used command ::master | Player rights = OWNER	
[6/19/22 02:23AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:24AM] Avalon used command ::find sword | Player rights = OWNER	
[6/19/22 02:24AM] Avalon used command ::item 23146 | Player rights = OWNER	
[6/19/22 02:24AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:25AM] Avalon used command ::god | Player rights = OWNER	
[6/19/22 02:26AM] Avalon used command ::find invention x | Player rights = OWNER	
[6/19/22 02:26AM] Avalon used command ::item 21218 100 | Player rights = OWNER	
[6/19/22 02:28AM] Avalon used command ::item 21218 10 | Player rights = OWNER	
[6/19/22 02:28AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:29AM] Avalon used command ::find secateurs | Player rights = OWNER	
[6/19/22 02:29AM] Avalon used command ::item 5329 | Player rights = OWNER	
[6/19/22 02:29AM] Avalon used command ::find box trap | Player rights = OWNER	
[6/19/22 02:29AM] Avalon used command ::item 10008 | Player rights = OWNER	
[6/19/22 02:30AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::find dragon axe | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::find hatchet | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::find dragon hatchet | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::item 6739 | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::find raw shark | Player rights = OWNER	
[6/19/22 02:31AM] Avalon used command ::item 383 10 | Player rights = OWNER	
[6/19/22 02:32AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:32AM] Avalon used command ::find harpoon | Player rights = OWNER	
[6/19/22 02:32AM] Avalon used command ::item 311 | Player rights = OWNER	
[6/19/22 02:32AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 02:33AM] Avalon used command ::MASTER | Player rights = OWNER	
[6/19/22 02:34AM] Avalon used command ::GOD | Player rights = OWNER	
[6/19/22 02:36AM] Avalon used command ::ACHIEVEMENTS | Player rights = OWNER	
[6/19/22 02:37AM] Avalon used command ::ACHIEVEMENTS | Player rights = OWNER	
[6/19/22 02:49AM] Avalon used command ::find dark attachment | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::find prestige box | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::empty | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::empty | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::find prestige | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::item 22052 | Player rights = OWNER	
[6/19/22 02:53AM] Avalon used command ::item 23236 10 | Player rights = OWNER	
[6/19/22 02:57AM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 02:58AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 03:04AM] Avalon used command ::find pvm tiket | Player rights = OWNER	
[6/19/22 03:04AM] Avalon used command ::find pvm tivket | Player rights = OWNER	
[6/19/22 03:04AM] Avalon used command ::find pvm ticket | Player rights = OWNER	
[6/19/22 03:07AM] Avalon used command ::find slayer box | Player rights = OWNER	
[6/19/22 03:08AM] Avalon used command ::item 23215 | Player rights = OWNER	
[6/19/22 03:13AM] Avalon used command ::find silver | Player rights = OWNER	
[6/19/22 03:13AM] Avalon used command ::item 10935 | Player rights = OWNER	
[6/19/22 03:14AM] Avalon used command ::find global boss | Player rights = OWNER	
[6/19/22 03:16AM] Avalon used command ::item 23229 | Player rights = OWNER	
[6/19/22 03:16AM] Avalon used command ::find raids | Player rights = OWNER	
[6/19/22 03:17AM] Avalon used command ::find Starter Card | Player rights = OWNER
[6/19/22 03:19AM] Avalon used command ::find blood attachment | Player rights = OWNER	
[6/19/22 03:21AM] Avalon used command ::find treasure | Player rights = OWNER	
[6/19/22 03:23AM] Avalon used command ::find hov | Player rights = OWNER	
[6/19/22 03:23AM] Avalon used command ::find hov chest | Player rights = OWNER	
[6/19/22 03:23AM] Avalon used command ::find chest | Player rights = OWNER	
[6/19/22 03:23AM] Avalon used command ::item 23086 | Player rights = OWNER	
[6/19/22 03:28AM] Avalon used command ::item 10934 | Player rights = OWNER	
[6/19/22 03:28AM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 03:28AM] Avalon used command ::item 15004 | Player rights = OWNER	
[6/19/22 03:28AM] Avalon used command ::find diamond card | Player rights = OWNER	
[6/19/22 03:32AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 03:46AM] Avalon used command ::achievement | Player rights = OWNER	
[6/19/22 03:46AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 03:57AM] Avalon used command ::FIND ISLES | Player rights = OWNER	
[6/19/22 04:44AM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::find celestial | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::find celestial | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::item 23270 | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::item 23271 | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::item 23273 | Player rights = OWNER	
[6/19/22 07:44AM] Avalon used command ::item 23280 | Player rights = OWNER	
[6/19/22 07:47AM] Avalon used command ::find owner bracelet | Player rights = OWNER	
[6/19/22 07:47AM] Avalon used command ::item 23232 | Player rights = OWNER	
[6/19/22 07:47AM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 07:52AM] Avalon used command ::find bracelet | Player rights = OWNER	
[6/19/22 07:52AM] Avalon used command ::item 17263 | Player rights = OWNER	
[6/19/22 07:52AM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 07:57AM] Avalon used command ::find celestial bracelet | Player rights = OWNER	
[6/19/22 07:57AM] Avalon used command ::item 23292 | Player rights = OWNER	
[6/19/22 07:58AM] Avalon used command ::stats | Player rights = OWNER	
[6/19/22 08:04AM] Avalon used command ::find owner bracelet | Player rights = OWNER	
[6/19/22 08:04AM] Avalon used command ::find avalon gloves | Player rights = OWNER	
[6/19/22 08:04AM] Avalon used command ::item 23284 | Player rights = OWNER	
[6/19/22 08:05AM] Avalon used command ::find nephilim glov | Player rights = OWNER	
[6/19/22 08:05AM] Avalon used command ::find tanzanite | Player rights = OWNER	
[6/19/22 08:06AM] Avalon used command ::fallen agel | Player rights = OWNER	
[6/19/22 08:06AM] Avalon used command ::find fallen angel | Player rights = OWNER	
[6/19/22 08:06AM] Avalon used command ::find reaper glove | Player rights = OWNER	
[6/19/22 08:07AM] Avalon used command ::find colossal | Player rights = OWNER	
[6/19/22 08:07AM] Avalon used command ::find supreme glove | Player rights = OWNER	
[6/19/22 08:07AM] Avalon used command ::find supreme | Player rights = OWNER	
[6/19/22 08:07AM] Avalon used command ::find deity | Player rights = OWNER	
[6/19/22 08:08AM] Avalon used command ::find creeper glove | Player rights = OWNER	
[6/19/22 08:08AM] Avalon used command ::item 9057 | Player rights = OWNER	
[6/19/22 08:08AM] Avalon used command ::find cerulean | Player rights = OWNER	
[6/19/22 08:08AM] Avalon used command ::find extreme glove | Player rights = OWNER	
[6/19/22 08:09AM] Avalon used command ::find custom extreme glov | Player rights = OWNER	
[6/19/22 08:09AM] Avalon used command ::find legends gloves | Player rights = OWNER	
[6/19/22 08:09AM] Avalon used command ::find cursed glove | Player rights = OWNER	
[6/19/22 08:13AM] Avalon used command ::find cloak of summer | Player rights = OWNER	
[6/19/22 08:14AM] Avalon used command ::find celestial cape | Player rights = OWNER	
[6/19/22 08:14AM] Avalon used command ::find owner cape | Player rights = OWNER	
[6/19/22 08:14AM] Avalon used command ::find fallen angel | Player rights = OWNER	
[6/19/22 08:15AM] Avalon used command ::find enraged | Player rights = OWNER	
[6/19/22 08:16AM] Avalon used command ::find rage cape | Player rights = OWNER	
[6/19/22 08:16AM] Avalon used command ::find execution wing | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::find legend wings | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::find execution | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::find wings | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::item 23133 | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::find cursed cape | Player rights = OWNER	
[6/19/22 08:17AM] Avalon used command ::item 20099 | Player rights = OWNER	
[6/19/22 05:35PM] Avalon used command ::item 23279 | Player rights = OWNER	
[6/19/22 05:42PM] Avalon used command ::achievements | Player rights = OWNER	
[6/19/22 05:43PM] Avalon used command ::find dragon card | Player rights = OWNER	
[6/19/22 05:43PM] Avalon used command ::find diamond card | Player rights = OWNER	
[6/19/22 05:43PM] Avalon used command ::item 23279 10 | Player rights = OWNER	
[6/19/22 05:43PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 05:46PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 05:51PM] Avalon used command ::item 23279 10 | Player rights = OWNER	
[6/19/22 05:53PM] Avalon used command ::interface 25410 | Player rights = OWNER	
[6/19/22 05:53PM] Avalon used command ::interface 25412 | Player rights = OWNER	
[6/19/22 07:38PM] Avalon used command ::find Starter Card | Player rights = OWNER
[6/19/22 07:38PM] Avalon used command ::item 23276 | Player rights = OWNER	
[6/19/22 07:41PM] Avalon used command ::find Starter Card | Player rights = OWNER
[6/19/22 07:41PM] Avalon used command ::item 23276 | Player rights = OWNER	
[6/19/22 07:41PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 07:46PM] Avalon used command ::item 23276 10 | Player rights = OWNER	
[6/19/22 07:50PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 08:03PM] Avalon used command ::item 23277 | Player rights = OWNER	
[6/19/22 08:14PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 08:15PM] Avalon used command ::item 23276 10 | Player rights = OWNER	
[6/19/22 08:15PM] Avalon used command ::item 23277 10 | Player rights = OWNER	
[6/19/22 08:15PM] Avalon used command ::item 23278 10 | Player rights = OWNER	
[6/19/22 08:15PM] Avalon used command ::item 23279 10 | Player rights = OWNER	
[6/19/22 08:25PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 08:34PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 08:40PM] Avalon used command ::bank | Player rights = OWNER	
[6/19/22 08:50PM] Avalon used command ::find damage scroll | Player rights = OWNER	
[6/19/22 08:51PM] Avalon used command ::find high-tier | Player rights = OWNER	
[6/19/22 08:52PM] Avalon used command ::find aura | Player rights = OWNER	
[6/19/22 08:54PM] Avalon used command ::find instance token | Player rights = OWNER	
[6/19/22 08:54PM] Avalon used command ::find pvm ticket | Player rights = OWNER	
[6/19/22 08:55PM] Avalon used command ::find invention | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::find death | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::find deathtouch | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::find silver | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::item 15002 | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::item 15003 | Player rights = OWNER	
[6/19/22 08:56PM] Avalon used command ::find fortune | Player rights = OWNER	
[6/19/22 08:57PM] Avalon used command ::find diamond | Player rights = OWNER	
[6/19/22 08:57PM] Avalon used command ::item 15004 | Player rights = OWNER	
[6/19/22 08:57PM] Avalon used command ::find collector | Player rights = OWNER	
[6/19/22 08:57PM] Avalon used command ::find deity | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::fid $10 | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::find $10 | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::find $25 | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::fin collector | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::find collector | Player rights = OWNER	
[6/19/22 08:58PM] Avalon used command ::find deity | Player rights = OWNER	
[6/19/22 08:59PM] Avalon used command ::find aoe | Player rights = OWNER	
[6/19/22 08:59PM] Avalon used command ::find donator | Player rights = OWNER	
[6/19/22 09:04PM] Avalon used command ::find rage attachment | Player rights = OWNER	
[6/19/22 09:04PM] Avalon used command ::find rage cape | Player rights = OWNER	
[6/19/22 09:04PM] Avalon used command ::find light attachment | Player rights = OWNER	
[6/19/22 09:04PM] Avalon used command ::find owner | Player rights = OWNER	
[6/19/22 09:05PM] Avalon used command ::find onyx casket | Player rights = OWNER	
[6/19/22 09:05PM] Avalon used command ::find golden | Player rights = OWNER	
[6/19/22 09:05PM] Avalon used command ::find owner | Player rights = OWNER	
[6/19/22 09:06PM] Avalon used command ::find fortune | Player rights = OWNER	
[6/19/22 09:06PM] Avalon used command ::find legends | Player rights = OWNER	
[6/19/22 09:07PM] Avalon used command ::find legends bow | Player rights = OWNER	
[6/19/22 09:07PM] Avalon used command ::find legends | Player rights = OWNER	
[6/19/22 09:07PM] Avalon used command ::find legends helm | Player rights = OWNER	
[6/19/22 09:07PM] Avalon used command ::item 4684 | Player rights = OWNER	
